system,dataset,repeat,horizon,mse,mae,origin_count,channel_count,checkpoint_sha256,prefix_identity,prediction_prefix_sha256,target_prefix_sha256,test_role,test_tuned,test_access_date,matrix_complete,source_metric_file,global_elementwise_mse,global_elementwise_mae,native_batch_mean_mse,native_batch_mean_mae,metric_semantics,global_elementwise_float64_mse,global_elementwise_float64_mae
SimpleTM,ECL,1,720,0.2007126557106907,0.29350916004497485,4352,321,5270458eed0d9585f610c6c5da15772b6c7ca2b9a59481ce3f7a8236a86ab54a,True,5ddf4ec7402565abd2d5ee78450f751b27cb641540aef0bf794eaa13a26060c5,b968b9c6ae8b2df86fe7b3df4a4919dfad401c2d32ea75d568659e50ed2809e6,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ECL__r1/prefix_metrics.csv,0.2007126557106907,0.29350916004497485,0.20071265571069064,0.29350916004497485,global_elementwise,,
SimpleTM,ECL,2,96,0.13797240504608407,0.2411263199637433,4352,321,ba15c8dacee597e84e15bb46583e8b6887cbb31b04fd97277cc1efa3837b343a,True,79765af647f7685380fc54e950825cb36e63835c27be3a428f9f608d32416b54,9cc02b1265478aefd24c9b71fdc517caa70802563657183711a9e4ffd04157c1,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ECL__r2/prefix_metrics.csv,0.13797240504608407,0.2411263199637433,0.13797240504608405,0.2411263199637433,global_elementwise,,
SimpleTM,ECL,2,192,0.1515264189528016,0.2527077576022123,4352,321,ba15c8dacee597e84e15bb46583e8b6887cbb31b04fd97277cc1efa3837b343a,True,f1bd49ff27f6dea5525b18c077af174a99581b769dbb59d331d846ced05fb528,5391f3133d145a1d97a386e863e4f1f83ed87d647f69c2039bd085ee7ed7814c,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ECL__r2/prefix_metrics.csv,0.1515264189528016,0.2527077576022123,0.1515264189528016,0.25270775760221237,global_elementwise,,
SimpleTM,ECL,2,336,0.1680638882231701,0.26775611312626324,4352,321,ba15c8dacee597e84e15bb46583e8b6887cbb31b04fd97277cc1efa3837b343a,True,50d7ac529ef62eff5ef455b3eee5d93b677f26256c4a75e08f8db7464322173e,1284e546cd35aaabe67fca0e45dca2bda844f8b7d7af63f933ed984381661cd8,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ECL__r2/prefix_metrics.csv,0.1680638882231701,0.26775611312626324,0.16806388822317006,0.26775611312626324,global_elementwise,,
SimpleTM,ECL,2,720,0.2006064163974428,0.2935035436180512,4352,321,ba15c8dacee597e84e15bb46583e8b6887cbb31b04fd97277cc1efa3837b343a,True,359e49a329b993f5a923498f48a168c9f4394593cb8548d24c8d1b323e4aa7d0,b968b9c6ae8b2df86fe7b3df4a4919dfad401c2d32ea75d568659e50ed2809e6,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ECL__r2/prefix_metrics.csv,0.2006064163974428,0.2935035436180512,0.20060641639744287,0.2935035436180512,global_elementwise,,
SimpleTM,ETTh1,0,96,0.3857147571890292,0.40457242483411354,2048,7,aa62819f515a2062aa81faa5f0908281b3557681163e5bf3c4380272af0267c9,True,cab76d94ba76c11a9c5f7c3f2ba369e9399bb7f05f61fdcbc39493fa55626da3,6dff805f328b93ee45a263fc9f68226bcf1dcf4cb77764affe12a1bd64da5798,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh1__r0/prefix_metrics.csv,0.3857147571890292,0.40457242483411354,0.3857147571890292,0.4045724248341135,global_elementwise,,
SimpleTM,ETTh1,0,192,0.4174127308889072,0.41995107931031805,2048,7,aa62819f515a2062aa81faa5f0908281b3557681163e5bf3c4380272af0267c9,True,4d56cdf9d493158025dca727338112ceae11c79e9f4c303cdc565945b1d789fd,b76105a0335b75e09736da8e67e12d130bbe14aec4c1afdb24d83fdd174bb3b5,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh1__r0/prefix_metrics.csv,0.4174127308889072,0.41995107931031805,0.4174127308889072,0.419951079310318,global_elementwise,,
SimpleTM,ETTh1,0,336,0.4412901954248637,0.4353795355137039,2048,7,aa62819f515a2062aa81faa5f0908281b3557681163e5bf3c4380272af0267c9,True,d30f763c037e7619e6ab9d0a02bbbfe3cf13d90aa460ce61fa8f8885b3be9855,ba4c259470466dc80d1b7b6cefb2c3a2efbb95ffb0f23576044ee28b2c4190cb,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh1__r0/prefix_metrics.csv,0.4412901954248637,0.4353795355137039,0.4412901954248637,0.43537953551370384,global_elementwise,,
SimpleTM,ETTh1,0,720,0.47627907315803253,0.4689271890247349,2048,7,aa62819f515a2062aa81faa5f0908281b3557681163e5bf3c4380272af0267c9,True,b5a4fc25b8628f317637f2b001ee4e127fd3166433236b8708907eba73b77582,ec97a2c0ffcb5ff9219d5a34b2443f42dbd5fcc436e55ad93c34caa99d195b3b,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh1__r0/prefix_metrics.csv,0.47627907315803253,0.4689271890247349,0.47627907315803253,0.4689271890247349,global_elementwise,,
SimpleTM,ETTh1,1,96,0.37823733211133626,0.3983572779079786,2048,7,9c31020db6ece0fbc48e4345c3b8d77badd2e03be903a32a7315c8158128e4c4,True,4792468eb64e9765a96b87c2fad249a269d17a070c9445cbdbdf917566d9af12,6dff805f328b93ee45a263fc9f68226bcf1dcf4cb77764affe12a1bd64da5798,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh1__r1/prefix_metrics.csv,0.37823733211133626,0.3983572779079786,0.3782373321113363,0.3983572779079786,global_elementwise,,
SimpleTM,ETTh1,1,192,0.41082146226134564,0.41460135909143064,2048,7,9c31020db6ece0fbc48e4345c3b8d77badd2e03be903a32a7315c8158128e4c4,True,3c3d16d7c78b51fddf9e8302ae59b69ebd0014d2909075f6f446857f52e9fe6e,b76105a0335b75e09736da8e67e12d130bbe14aec4c1afdb24d83fdd174bb3b5,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh1__r1/prefix_metrics.csv,0.41082146226134564,0.41460135909143064,0.41082146226134564,0.41460135909143064,global_elementwise,,
SimpleTM,ETTh1,1,336,0.43356771696708674,0.4300845032271741,2048,7,9c31020db6ece0fbc48e4345c3b8d77badd2e03be903a32a7315c8158128e4c4,True,591b576f0b5bac29151d8ecc505ff3a7db66760a2ab28c882d3bbd5fee72fe20,ba4c259470466dc80d1b7b6cefb2c3a2efbb95ffb0f23576044ee28b2c4190cb,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh1__r1/prefix_metrics.csv,0.43356771696708674,0.4300845032271741,0.43356771696708674,0.43008450322717406,global_elementwise,,
SimpleTM,ETTh1,1,720,0.46234372622138264,0.46120418040690614,2048,7,9c31020db6ece0fbc48e4345c3b8d77badd2e03be903a32a7315c8158128e4c4,True,daa6f5217315f3ab7b4567ab276b8e9e8cb9a1750333bc81c1666ec31f734c45,ec97a2c0ffcb5ff9219d5a34b2443f42dbd5fcc436e55ad93c34caa99d195b3b,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh1__r1/prefix_metrics.csv,0.46234372622138264,0.46120418040690614,0.46234372622138276,0.46120418040690614,global_elementwise,,
SimpleTM,ETTh1,2,96,0.3822986831739951,0.40174841658503063,2048,7,77f551f656438004080af28521b6e43eb0fc2f80f7308d6cda294f298b393d3d,True,cef0d43da967f31713d1079b9d0546aa03b3bf5ef415625cc4e6e40044d528cd,6dff805f328b93ee45a263fc9f68226bcf1dcf4cb77764affe12a1bd64da5798,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh1__r2/prefix_metrics.csv,0.3822986831739951,0.40174841658503063,0.3822986831739951,0.4017484165850306,global_elementwise,,
SimpleTM,ETTh1,2,192,0.4156708049225986,0.41840618156305126,2048,7,77f551f656438004080af28521b6e43eb0fc2f80f7308d6cda294f298b393d3d,True,39cc71f932d2721247d84c7b0e233583e6092d9501d56cc8168f9bd3414ab260,b76105a0335b75e09736da8e67e12d130bbe14aec4c1afdb24d83fdd174bb3b5,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh1__r2/prefix_metrics.csv,0.4156708049225986,0.41840618156305126,0.4156708049225986,0.4184061815630513,global_elementwise,,
SimpleTM,ETTh1,2,336,0.43912795155282885,0.43396440114891666,2048,7,77f551f656438004080af28521b6e43eb0fc2f80f7308d6cda294f298b393d3d,True,50f5c54a0110143fc25b2c9693468e147a88ce7a93924d868ede79362c115a5f,ba4c259470466dc80d1b7b6cefb2c3a2efbb95ffb0f23576044ee28b2c4190cb,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh1__r2/prefix_metrics.csv,0.43912795155282885,0.43396440114891666,0.4391279515528289,0.43396440114891655,global_elementwise,,
SimpleTM,ETTh1,2,720,0.4706214388714378,0.46624029800581734,2048,7,77f551f656438004080af28521b6e43eb0fc2f80f7308d6cda294f298b393d3d,True,c5852ea176a0135e7ff0620bf74f795005aea0cc401737c27efc593dfc0c075e,ec97a2c0ffcb5ff9219d5a34b2443f42dbd5fcc436e55ad93c34caa99d195b3b,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh1__r2/prefix_metrics.csv,0.4706214388714378,0.46624029800581734,0.4706214388714377,0.4662402980058173,global_elementwise,,
SimpleTM,ETTh2,0,96,0.2428347958575441,0.31552705733992326,2048,7,ca766bffb2459641d2bd0af1e4ec8bd7700f4f43e4936fbd0dbb0d80c280b136,True,2be1908d2858a33da8974c22c9067c57c5aa4cc870e6e6879d4f271b3da42413,e4250b16a786b88d0a3bc7b8ea1c51984d4a76920f17ec2e9934f9ac1f2572c7,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh2__r0/prefix_metrics.csv,0.2428347958575441,0.31552705733992326,0.24283479585754414,0.31552705733992326,global_elementwise,,
SimpleTM,ETTh2,0,192,0.29999420216682393,0.35115311514792047,2048,7,ca766bffb2459641d2bd0af1e4ec8bd7700f4f43e4936fbd0dbb0d80c280b136,True,ae0ccf4e2e04141c120f05bde555e87507018cc657b864379d148c11d6357737,ce3e975cc9afb82fae3832bbf0453cd2b3410494210f6c4c7e9a363db44e5957,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh2__r0/prefix_metrics.csv,0.29999420216682393,0.35115311514792047,0.29999420216682393,0.35115311514792047,global_elementwise,,
SimpleTM,ETTh2,0,336,0.3477546122741812,0.38753231116570397,2048,7,ca766bffb2459641d2bd0af1e4ec8bd7700f4f43e4936fbd0dbb0d80c280b136,True,028a93b00e2dd10c0a59fe419a8563d0e23b2f99f7546af54e41aecec1d137c1,7ec52e7ed64b119688e774822cd55c3c219bf4c82a46b2e79cae2a0039de396b,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh2__r0/prefix_metrics.csv,0.3477546122741812,0.38753231116570397,0.34775461227418114,0.387532311165704,global_elementwise,,
SimpleTM,ETTh2,0,720,0.41504711003344213,0.43655566636397986,2048,7,ca766bffb2459641d2bd0af1e4ec8bd7700f4f43e4936fbd0dbb0d80c280b136,True,ee6247f6e1f35ed36812da40fe7a1898551ebbc0d231c206e710e2430dd14c94,066e8d712cc80822e4e2e2d82e5a587bd5cfbd646c99631ab7001bf066f2af31,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh2__r0/prefix_metrics.csv,0.41504711003344213,0.43655566636397986,0.4150471100334421,0.4365556663639798,global_elementwise,,
SimpleTM,ETTh2,1,96,0.2388280555115419,0.3134961881824512,2048,7,fbd01078197fe73d2872ad768e678b802d48a104c6d327a917b361a0552147b5,True,fab13555ca2f8d1d8d4d4cd88dfb84b32a036574f94cfab2d50a8d762c00af45,e4250b16a786b88d0a3bc7b8ea1c51984d4a76920f17ec2e9934f9ac1f2572c7,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh2__r1/prefix_metrics.csv,0.2388280555115419,0.3134961881824512,0.2388280555115419,0.31349618818245123,global_elementwise,,
SimpleTM,ETTh2,1,192,0.29712980618879686,0.3501522438923668,2048,7,fbd01078197fe73d2872ad768e678b802d48a104c6d327a917b361a0552147b5,True,c0504df553bc240f93f6484033714ede46690f136066bceb0fba50fdc42a2a8e,ce3e975cc9afb82fae3832bbf0453cd2b3410494210f6c4c7e9a363db44e5957,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh2__r1/prefix_metrics.csv,0.29712980618879686,0.3501522438923668,0.2971298061887969,0.35015224389236677,global_elementwise,,
SimpleTM,ETTh2,1,336,0.3441253543971215,0.38611581148849206,2048,7,fbd01078197fe73d2872ad768e678b802d48a104c6d327a917b361a0552147b5,True,6127b00af57df8ef59628c5496064fbcb18dbf1c3bcb2f9394fc04a91036da58,7ec52e7ed64b119688e774822cd55c3c219bf4c82a46b2e79cae2a0039de396b,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh2__r1/prefix_metrics.csv,0.3441253543971215,0.38611581148849206,0.3441253543971215,0.38611581148849217,global_elementwise,,
SimpleTM,ETTh2,1,720,0.41180242238418857,0.43504359875609866,2048,7,fbd01078197fe73d2872ad768e678b802d48a104c6d327a917b361a0552147b5,True,fe453b4c959d0ccf87692f0bb47200f8377321bad2155a35d8bd66170abf1c46,066e8d712cc80822e4e2e2d82e5a587bd5cfbd646c99631ab7001bf066f2af31,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh2__r1/prefix_metrics.csv,0.41180242238418857,0.43504359875609866,0.41180242238418857,0.43504359875609877,global_elementwise,,
SimpleTM,ETTh2,2,96,0.24050538198283994,0.3148771883956303,2048,7,0b63447b4a81a43e603403ec406a3246163f2daaba9c0d5841ce6e253d4e8a24,True,44a512912f4d136b484342cb470003a5ef18202340d4df10e1d0db3803235409,e4250b16a786b88d0a3bc7b8ea1c51984d4a76920f17ec2e9934f9ac1f2572c7,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh2__r2/prefix_metrics.csv,0.24050538198283994,0.3148771883956303,0.24050538198283994,0.3148771883956302,global_elementwise,,
SimpleTM,ETTh2,2,192,0.2996048924546401,0.35167083142279065,2048,7,0b63447b4a81a43e603403ec406a3246163f2daaba9c0d5841ce6e253d4e8a24,True,47d0ca7deede91d66415d14d9ec48075665784f2ff17b849a9155c703842220d,ce3e975cc9afb82fae3832bbf0453cd2b3410494210f6c4c7e9a363db44e5957,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh2__r2/prefix_metrics.csv,0.2996048924546401,0.35167083142279065,0.2996048924546401,0.35167083142279065,global_elementwise,,
SimpleTM,ETTh2,2,336,0.3479850834044051,0.3882457189843176,2048,7,0b63447b4a81a43e603403ec406a3246163f2daaba9c0d5841ce6e253d4e8a24,True,afeb0c6b74ed31c3ce408ffd7fba52e8c6639ff0c9d5c55e50667527a42bf3b9,7ec52e7ed64b119688e774822cd55c3c219bf4c82a46b2e79cae2a0039de396b,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh2__r2/prefix_metrics.csv,0.3479850834044051,0.3882457189843176,0.34798508340440504,0.3882457189843177,global_elementwise,,
SimpleTM,ETTh2,2,720,0.41644708184118057,0.4376756919899971,2048,7,0b63447b4a81a43e603403ec406a3246163f2daaba9c0d5841ce6e253d4e8a24,True,b1f4bc31f727673ccb37922ea8f78dea5f6c901160d403510deeef27e399f575,066e8d712cc80822e4e2e2d82e5a587bd5cfbd646c99631ab7001bf066f2af31,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTh2__r2/prefix_metrics.csv,0.41644708184118057,0.4376756919899971,0.4164470818411806,0.4376756919899971,global_elementwise,,
SimpleTM,ETTm1,0,96,0.31804075831335804,0.3682664674444814,10752,7,581f8e18d298b0885324a016e1ee7ebcdb9c13f65246af2dc16f046f72190840,True,67e5f238eff58ceb24456b386ad2bbce7711bea23992781c46fac55a40ea9e29,f294d16a8e4521e08297aa5376f3553ffe02e62231027a68199d5b2989a5c516,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTm1__r0/prefix_metrics.csv,0.31804075831335804,0.3682664674444814,0.318040758313358,0.36826646744448144,global_elementwise,,
SimpleTM,ETTm1,0,192,0.35064730952148737,0.3837134206600771,10752,7,581f8e18d298b0885324a016e1ee7ebcdb9c13f65246af2dc16f046f72190840,True,62c3adc2090765304713e00ead86aab2df323e8a7980be13394584cd3cbbe398,b1f71d18147a5d5912b1ae328aad8152b0ff83cbae1125caf8126ccc2bc84a64,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTm1__r0/prefix_metrics.csv,0.35064730952148737,0.3837134206600771,0.3506473095214875,0.38371342066007713,global_elementwise,,
SimpleTM,ETTm1,0,336,0.3897853408844989,0.4059243178841377,10752,7,581f8e18d298b0885324a016e1ee7ebcdb9c13f65246af2dc16f046f72190840,True,3ab123c8cf8572e80b70d696b5d5349e0d5571b8146ba7bb91e1fd0a986fa03d,150955c58a36b2de646fc0d46f7a8db52ce24e18aa713c8238ff2916018e85bc,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTm1__r0/prefix_metrics.csv,0.3897853408844989,0.4059243178841377,0.3897853408844988,0.4059243178841377,global_elementwise,,
SimpleTM,ETTm1,0,720,0.4549467909046441,0.4386352245062859,10752,7,581f8e18d298b0885324a016e1ee7ebcdb9c13f65246af2dc16f046f72190840,True,915f0dc51bde67be626c10c4b18706d700af604c6a9e59bfadb3b4be476ca906,736162d88e82db580a1ac6ed336319667d137f4e5bb8a01712492f2beb881233,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTm1__r0/prefix_metrics.csv,0.4549467909046441,0.4386352245062859,0.4549467909046442,0.43863522450628584,global_elementwise,,
SimpleTM,ETTm1,1,96,0.31718078355640744,0.36663032477287827,10752,7,d8dd64369682cc48d873b2db4fb6e2fbfd3739d6b99a4bd926df093422218019,True,e4002975e5867273e23a3df4dc354de3a15810142b177c0d7a8c42187d608b89,f294d16a8e4521e08297aa5376f3553ffe02e62231027a68199d5b2989a5c516,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTm1__r1/prefix_metrics.csv,0.31718078355640744,0.36663032477287827,0.3171807835564074,0.36663032477287816,global_elementwise,,
SimpleTM,ETTm1,1,192,0.34984018061561273,0.38241984274622215,10752,7,d8dd64369682cc48d873b2db4fb6e2fbfd3739d6b99a4bd926df093422218019,True,51d5a0fb704855c4c8baee649d01569b52ab973c92246370cbad77d428154bee,b1f71d18147a5d5912b1ae328aad8152b0ff83cbae1125caf8126ccc2bc84a64,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTm1__r1/prefix_metrics.csv,0.34984018061561273,0.38241984274622215,0.34984018061561273,0.38241984274622226,global_elementwise,,
SimpleTM,ETTm1,1,336,0.3890964115998003,0.40488204023330465,10752,7,d8dd64369682cc48d873b2db4fb6e2fbfd3739d6b99a4bd926df093422218019,True,682541cc0c3d2940bf9fbdf99982995924a51985adb765ca25c0732287bf22a7,150955c58a36b2de646fc0d46f7a8db52ce24e18aa713c8238ff2916018e85bc,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTm1__r1/prefix_metrics.csv,0.3890964115998003,0.40488204023330465,0.3890964115998004,0.40488204023330465,global_elementwise,,
SimpleTM,ETTm1,1,720,0.45361710393334126,0.43749189207254596,10752,7,d8dd64369682cc48d873b2db4fb6e2fbfd3739d6b99a4bd926df093422218019,True,8dfd1a80148c9c72b9436cd9c1f0defc904ba161760c01e97e5a7ff7c848cc09,736162d88e82db580a1ac6ed336319667d137f4e5bb8a01712492f2beb881233,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTm1__r1/prefix_metrics.csv,0.45361710393334126,0.43749189207254596,0.45361710393334115,0.4374918920725459,global_elementwise,,
SimpleTM,ETTm1,2,96,0.3167618131835042,0.3666470356057917,10752,7,8a266493553f2137586da57e28d8ffa242351ccdf4fae56746feacd2f4c30fcc,True,ea8783591cbe0f4d280c78d309ce2fb5940d5301a6434d037615ddd814ad964f,f294d16a8e4521e08297aa5376f3553ffe02e62231027a68199d5b2989a5c516,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTm1__r2/prefix_metrics.csv,0.3167618131835042,0.3666470356057917,0.3167618131835041,0.3666470356057917,global_elementwise,,
SimpleTM,ETTm1,2,192,0.3499860487223751,0.38271280759580945,10752,7,8a266493553f2137586da57e28d8ffa242351ccdf4fae56746feacd2f4c30fcc,True,1be84cbe9b5050dfc57987d90022550a3df2e87fad8371f5a11af9088dd66ee3,b1f71d18147a5d5912b1ae328aad8152b0ff83cbae1125caf8126ccc2bc84a64,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTm1__r2/prefix_metrics.csv,0.3499860487223751,0.38271280759580945,0.3499860487223751,0.38271280759580945,global_elementwise,,
SimpleTM,ETTm1,2,336,0.3889974582748403,0.404790747730946,10752,7,8a266493553f2137586da57e28d8ffa242351ccdf4fae56746feacd2f4c30fcc,True,f98662945825aaa16c2250d4b5d17f80eb24210484b5866632b6c3d8dcb02dc2,150955c58a36b2de646fc0d46f7a8db52ce24e18aa713c8238ff2916018e85bc,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTm1__r2/prefix_metrics.csv,0.3889974582748403,0.404790747730946,0.3889974582748402,0.4047907477309461,global_elementwise,,
SimpleTM,ETTm1,2,720,0.4541940325574089,0.43771600270794014,10752,7,8a266493553f2137586da57e28d8ffa242351ccdf4fae56746feacd2f4c30fcc,True,c2402864a9841cc17a1d51e32a17ca9f95ff92618757cb99325b2749f284e76e,736162d88e82db580a1ac6ed336319667d137f4e5bb8a01712492f2beb881233,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTm1__r2/prefix_metrics.csv,0.4541940325574089,0.43771600270794014,0.454194032557409,0.4377160027079399,global_elementwise,,
SimpleTM,ETTm2,0,96,0.18687128545047385,0.27082150507107117,10752,7,78ec2827c8e7944968321f988f0c9e8ab90d0d6054eaad0ff84415bbc3e34375,True,1b56f4eeab92d8530e0c1d10963800ac6586802494e6b123a555d048fcc32393,b45b83076a3b9406a5b36eb1cb0ab1829f596afd02c98c940f0c238e4e3ea789,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ETTm2__r0/prefix_metrics.csv,0.18687128545047385,0.27082150507107117,0.18687128545047388,0.27082150507107117,global_elementwise,,
